mono_t,phase,rel_alt_m,distance_m,h_err_deg,yaw_aligned,pitch_us,throttle_us,target
1173193.860,X_LEG_1,17.41,26.92,-0.46,1,1608,1634,NE
1173193.881,X_LEG_1,17.41,26.92,-0.46,1,1608,1634,NE
1173193.901,X_LEG_1,17.41,26.92,-0.46,1,1608,1634,NE
1173193.921,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173193.942,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173193.962,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173193.983,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173194.003,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173194.023,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173194.043,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173194.065,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173194.085,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173194.105,X_LEG_1,17.27,26.85,-0.47,1,1607,1635,NE
1173194.126,X_LEG_1,17.06,26.74,-0.48,1,1607,1635,NE
1173194.147,X_LEG_1,17.06,26.74,-0.48,1,1607,1635,NE
1173194.167,X_LEG_1,17.06,26.74,-0.48,1,1607,1635,NE
1173194.188,X_LEG_1,17.06,26.74,-0.48,1,1607,1635,NE
1173194.208,X_LEG_1,17.06,26.74,-0.48,1,1607,1635,NE
1173194.228,X_LEG_1,16.91,26.67,-0.48,1,1607,1636,NE
1173194.248,X_LEG_1,16.91,26.67,-0.48,1,1607,1636,NE
1173194.270,X_LEG_1,16.91,26.67,-0.48,1,1607,1636,NE
1173194.290,X_LEG_1,16.91,26.67,-0.48,1,1607,1636,NE
1173194.310,X_LEG_1,16.91,26.67,-0.48,1,1607,1636,NE
1173194.331,X_LEG_1,16.77,26.59,-0.50,1,1606,1636,NE
1173194.351,X_LEG_1,16.77,26.59,-0.50,1,1606,1636,NE
1173194.372,X_LEG_1,16.77,26.59,-0.50,1,1606,1636,NE
1173194.393,X_LEG_1,16.77,26.59,-0.50,1,1606,1636,NE
1173194.413,X_LEG_1,16.77,26.59,-0.50,1,1606,1636,NE
1173194.433,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.454,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.474,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.494,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.515,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.536,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.556,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.577,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.597,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.618,X_LEG_1,16.55,26.49,-0.51,1,1606,1637,NE
1173194.638,X_LEG_1,16.33,26.37,-0.52,1,1605,1638,NE
1173194.659,X_LEG_1,16.33,26.37,-0.52,1,1605,1638,NE
1173194.679,X_LEG_1,16.33,26.37,-0.52,1,1605,1638,NE
1173194.700,X_LEG_1,16.33,26.37,-0.52,1,1605,1638,NE
1173194.720,X_LEG_1,16.33,26.37,-0.52,1,1605,1638,NE
1173194.741,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.761,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.782,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.802,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.823,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.843,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.863,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.884,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.904,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.924,X_LEG_1,16.18,26.30,-0.52,1,1605,1638,NE
1173194.945,X_LEG_1,15.95,26.19,-0.55,1,1605,1639,NE
1173194.965,X_LEG_1,15.95,26.19,-0.55,1,1605,1639,NE
1173194.986,X_LEG_1,15.95,26.19,-0.55,1,1605,1639,NE
1173195.006,X_LEG_1,15.95,26.19,-0.55,1,1605,1639,NE
1173195.027,X_LEG_1,15.95,26.19,-0.55,1,1605,1639,NE
1173195.047,X_LEG_1,15.81,26.12,-0.55,1,1604,1639,NE
1173195.067,X_LEG_1,15.81,26.12,-0.55,1,1604,1639,NE
1173195.088,X_LEG_1,15.81,26.12,-0.55,1,1604,1639,NE
1173195.108,X_LEG_1,15.81,26.12,-0.55,1,1604,1639,NE
1173195.129,X_LEG_1,15.81,26.12,-0.55,1,1604,1639,NE
1173195.149,X_LEG_1,15.65,26.04,-0.54,1,1604,1640,NE
1173195.169,X_LEG_1,15.65,26.04,-0.54,1,1604,1640,NE
1173195.190,X_LEG_1,15.65,26.04,-0.54,1,1604,1640,NE
1173195.210,X_LEG_1,15.65,26.04,-0.54,1,1604,1640,NE
1173195.230,X_LEG_1,15.65,26.04,-0.54,1,1604,1640,NE
1173195.251,X_LEG_1,15.43,25.94,-0.56,1,1604,1640,NE
1173195.271,X_LEG_1,15.43,25.94,-0.56,1,1604,1640,NE
1173195.291,X_LEG_1,15.43,25.94,-0.56,1,1604,1640,NE
1173195.312,X_LEG_1,15.43,25.94,-0.56,1,1604,1640,NE
1173195.332,X_LEG_1,15.43,25.94,-0.56,1,1604,1640,NE
1173195.353,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.373,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.394,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.414,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.434,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.456,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.476,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.497,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.518,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.539,X_LEG_1,15.28,25.86,-0.57,1,1603,1641,NE
1173195.559,X_LEG_1,15.05,25.76,-0.59,1,1603,1641,NE
1173195.581,X_LEG_1,15.05,25.76,-0.59,1,1603,1641,NE
1173195.601,X_LEG_1,15.05,25.76,-0.59,1,1603,1641,NE
1173195.622,X_LEG_1,15.05,25.76,-0.59,1,1603,1641,NE
1173195.642,X_LEG_1,15.05,25.76,-0.59,1,1603,1641,NE
1173195.663,X_LEG_1,14.90,25.69,-0.58,1,1603,1641,NE
1173195.684,X_LEG_1,14.90,25.69,-0.58,1,1603,1641,NE
1173195.705,X_LEG_1,14.90,25.69,-0.58,1,1603,1641,NE
1173195.725,X_LEG_1,14.90,25.69,-0.58,1,1603,1641,NE
1173195.746,X_LEG_1,14.90,25.69,-0.58,1,1603,1641,NE
1173195.766,X_LEG_1,14.74,25.62,-0.60,1,1602,1641,NE
1173195.786,X_LEG_1,14.74,25.62,-0.60,1,1602,1641,NE
1173195.807,X_LEG_1,14.74,25.62,-0.60,1,1602,1641,NE
1173195.827,X_LEG_1,14.74,25.62,-0.60,1,1602,1641,NE
1173195.847,X_LEG_1,14.74,25.62,-0.60,1,1602,1641,NE
1173195.868,X_LEG_1,14.59,25.54,-0.59,1,1602,1642,NE
1173195.888,X_LEG_1,14.59,25.54,-0.59,1,1602,1642,NE
1173195.909,X_LEG_1,14.59,25.54,-0.59,1,1602,1642,NE
1173195.929,X_LEG_1,14.59,25.54,-0.59,1,1602,1642,NE
1173195.949,X_LEG_1,14.59,25.54,-0.59,1,1602,1642,NE
1173195.970,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173195.991,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.012,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.033,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.054,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.074,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.094,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.114,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.134,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.155,X_LEG_1,14.36,25.44,-0.63,1,1602,1642,NE
1173196.175,X_LEG_1,14.20,25.36,-0.62,1,1601,1643,NE
1173196.196,X_LEG_1,14.20,25.36,-0.62,1,1601,1643,NE
1173196.216,X_LEG_1,14.20,25.36,-0.62,1,1601,1643,NE
1173196.237,X_LEG_1,14.20,25.36,-0.62,1,1601,1643,NE
1173196.257,X_LEG_1,14.20,25.36,-0.62,1,1601,1643,NE
1173196.277,X_LEG_1,14.05,25.30,-0.64,1,1601,1643,NE
1173196.298,X_LEG_1,14.05,25.30,-0.64,1,1601,1643,NE
1173196.318,X_LEG_1,14.05,25.30,-0.64,1,1601,1643,NE
1173196.338,X_LEG_1,14.05,25.30,-0.64,1,1601,1643,NE
1173196.359,X_LEG_1,14.05,25.30,-0.64,1,1601,1643,NE
1173196.380,X_LEG_1,13.89,25.23,-0.65,1,1601,1644,NE
1173196.400,X_LEG_1,13.89,25.23,-0.65,1,1601,1644,NE
1173196.420,X_LEG_1,13.89,25.23,-0.65,1,1601,1644,NE
1173196.440,X_LEG_1,13.89,25.23,-0.65,1,1601,1644,NE
1173196.461,X_LEG_1,13.89,25.23,-0.65,1,1601,1644,NE
1173196.481,X_LEG_1,13.73,25.16,-0.64,1,1601,1644,NE
1173196.502,X_LEG_1,13.73,25.16,-0.64,1,1601,1644,NE
1173196.522,X_LEG_1,13.73,25.16,-0.64,1,1601,1644,NE
1173196.543,X_LEG_1,13.73,25.16,-0.64,1,1601,1644,NE
1173196.563,X_LEG_1,13.73,25.16,-0.64,1,1601,1644,NE
1173196.584,X_LEG_1,13.57,25.09,-0.66,1,1600,1645,NE
1173196.604,X_LEG_1,13.57,25.09,-0.66,1,1600,1645,NE
1173196.624,X_LEG_1,13.57,25.09,-0.66,1,1600,1645,NE
1173196.645,X_LEG_1,13.57,25.09,-0.66,1,1600,1645,NE
1173196.665,X_LEG_1,13.57,25.09,-0.66,1,1600,1645,NE
1173196.686,X_LEG_1,13.34,24.98,-0.66,1,1600,1645,NE
1173196.706,X_LEG_1,13.34,24.98,-0.66,1,1600,1645,NE
1173196.726,X_LEG_1,13.34,24.98,-0.66,1,1600,1645,NE
1173196.747,X_LEG_1,13.34,24.98,-0.66,1,1600,1645,NE
1173196.767,X_LEG_1,13.34,24.98,-0.66,1,1600,1645,NE
1173196.788,X_LEG_1,13.18,24.91,-0.67,1,1600,1646,NE
1173196.808,X_LEG_1,13.18,24.91,-0.67,1,1600,1646,NE
1173196.829,X_LEG_1,13.18,24.91,-0.67,1,1600,1646,NE
1173196.849,X_LEG_1,13.18,24.91,-0.67,1,1600,1646,NE
1173196.870,X_LEG_1,13.18,24.91,-0.67,1,1600,1646,NE
1173196.890,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173196.911,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173196.932,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173196.952,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173196.972,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173196.993,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173197.013,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173197.034,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173197.054,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173197.075,X_LEG_1,13.02,24.85,-0.69,1,1599,1646,NE
1173197.095,X_LEG_1,12.78,24.74,-0.69,1,1599,1647,NE
1173197.116,X_LEG_1,12.78,24.74,-0.69,1,1599,1647,NE
1173197.136,X_LEG_1,12.78,24.74,-0.69,1,1599,1647,NE
1173197.157,X_LEG_1,12.78,24.74,-0.69,1,1599,1647,NE
1173197.177,X_LEG_1,12.78,24.74,-0.69,1,1599,1647,NE
1173197.198,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.219,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.239,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.259,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.280,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.300,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.321,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.341,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.363,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.383,X_LEG_1,12.62,24.67,-0.70,1,1599,1648,NE
1173197.404,X_LEG_1,12.38,24.57,-0.73,1,1598,1648,NE
1173197.425,X_LEG_1,12.38,24.57,-0.73,1,1598,1648,NE
1173197.445,X_LEG_1,12.38,24.57,-0.73,1,1598,1648,NE
1173197.466,X_LEG_1,12.38,24.57,-0.73,1,1598,1648,NE
1173197.486,X_LEG_1,12.38,24.57,-0.73,1,1598,1648,NE
1173197.506,X_LEG_1,12.22,24.50,-0.72,1,1598,1649,NE
1173197.527,X_LEG_1,12.22,24.50,-0.72,1,1598,1649,NE
1173197.547,X_LEG_1,12.22,24.50,-0.72,1,1598,1649,NE
1173197.568,X_LEG_1,12.22,24.50,-0.72,1,1598,1649,NE
1173197.589,X_LEG_1,12.22,24.50,-0.72,1,1598,1649,NE
1173197.610,X_LEG_1,12.06,24.44,-0.72,1,1598,1649,NE
1173197.631,X_LEG_1,12.06,24.44,-0.72,1,1598,1649,NE
1173197.651,X_LEG_1,12.06,24.44,-0.72,1,1598,1649,NE
1173197.672,X_LEG_1,12.06,24.44,-0.72,1,1598,1649,NE
1173197.692,X_LEG_1,12.06,24.44,-0.72,1,1598,1649,NE
1173197.712,X_LEG_1,11.90,24.37,-0.74,1,1597,1650,NE
1173197.733,X_LEG_1,11.90,24.37,-0.74,1,1597,1650,NE
1173197.753,X_LEG_1,11.90,24.37,-0.74,1,1597,1650,NE
1173197.774,X_LEG_1,11.90,24.37,-0.74,1,1597,1650,NE
1173197.794,X_LEG_1,11.90,24.37,-0.74,1,1597,1650,NE
1173197.814,X_LEG_1,11.74,24.30,-0.75,1,1597,1650,NE
1173197.835,X_LEG_1,11.74,24.30,-0.75,1,1597,1650,NE
1173197.855,X_LEG_1,11.74,24.30,-0.75,1,1597,1650,NE
1173197.875,X_LEG_1,11.74,24.30,-0.75,1,1597,1650,NE
1173197.896,X_LEG_1,11.74,24.30,-0.75,1,1597,1650,NE
1173197.916,X_LEG_1,11.58,24.23,-0.75,1,1597,1651,NE
1173197.938,X_LEG_1,11.58,24.23,-0.75,1,1597,1651,NE
1173197.958,X_LEG_1,11.58,24.23,-0.75,1,1597,1651,NE
1173197.978,X_LEG_1,11.58,24.23,-0.75,1,1597,1651,NE
1173197.999,X_LEG_1,11.58,24.23,-0.75,1,1597,1651,NE
1173198.019,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.040,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.061,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.081,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.101,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.121,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.142,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.163,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.183,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.203,X_LEG_1,11.42,24.16,-0.76,1,1597,1651,NE
1173198.224,X_LEG_1,11.25,24.10,-0.77,1,1596,1652,NE
1173198.244,X_LEG_1,11.25,24.10,-0.77,1,1596,1652,NE
1173198.265,X_LEG_1,11.25,24.10,-0.77,1,1596,1652,NE
1173198.285,X_LEG_1,11.25,24.10,-0.77,1,1596,1652,NE
1173198.306,X_LEG_1,11.25,24.10,-0.77,1,1596,1652,NE
1173198.326,X_LEG_1,11.09,24.03,-0.77,1,1596,1652,NE
1173198.346,X_LEG_1,11.09,24.03,-0.77,1,1596,1652,NE
1173198.367,X_LEG_1,11.09,24.03,-0.77,1,1596,1652,NE
1173198.387,X_LEG_1,11.09,24.03,-0.77,1,1596,1652,NE
1173198.408,X_LEG_1,11.09,24.03,-0.77,1,1596,1652,NE
1173198.428,X_LEG_1,10.93,23.97,-0.79,1,1596,1653,NE
1173198.449,X_LEG_1,10.93,23.97,-0.79,1,1596,1653,NE
1173198.469,X_LEG_1,10.93,23.97,-0.79,1,1596,1653,NE
1173198.490,X_LEG_1,10.93,23.97,-0.79,1,1596,1653,NE
1173198.510,X_LEG_1,10.93,23.97,-0.79,1,1596,1653,NE
1173198.531,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.551,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.572,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.592,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.613,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.633,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.654,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.674,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.695,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.715,X_LEG_1,10.68,23.86,-0.79,1,1595,1653,NE
1173198.735,X_LEG_1,10.44,23.77,-0.80,1,1595,1654,NE
1173198.756,X_LEG_1,10.44,23.77,-0.80,1,1595,1654,NE
1173198.776,X_LEG_1,10.44,23.77,-0.80,1,1595,1654,NE
1173198.797,X_LEG_1,10.44,23.77,-0.80,1,1595,1654,NE
1173198.817,X_LEG_1,10.44,23.77,-0.80,1,1595,1654,NE
1173198.838,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173198.859,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173198.879,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173198.899,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173198.920,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173198.940,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173198.961,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173198.981,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173199.002,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173199.023,X_LEG_1,10.19,23.67,-0.82,1,1595,1655,NE
1173199.043,X_LEG_1,9.95,23.57,-0.83,1,1594,1656,NE
1173199.064,X_LEG_1,9.95,23.57,-0.83,1,1594,1656,NE
1173199.084,X_LEG_1,9.95,23.57,-0.83,1,1594,1656,NE
1173199.105,X_LEG_1,9.95,23.57,-0.83,1,1594,1656,NE
1173199.125,X_LEG_1,9.95,23.57,-0.83,1,1594,1656,NE
1173199.146,X_LEG_1,9.79,23.50,-0.84,1,1594,1656,NE
1173199.166,X_LEG_1,9.79,23.50,-0.84,1,1594,1656,NE
1173199.187,X_LEG_1,9.79,23.50,-0.84,1,1594,1656,NE
1173199.207,X_LEG_1,9.79,23.50,-0.84,1,1594,1656,NE
1173199.228,X_LEG_1,9.79,23.50,-0.84,1,1594,1656,NE
1173199.248,X_LEG_1,9.62,23.44,-0.84,1,1594,1657,NE
1173199.269,X_LEG_1,9.62,23.44,-0.84,1,1594,1657,NE
1173199.289,X_LEG_1,9.62,23.44,-0.84,1,1594,1657,NE
1173199.310,X_LEG_1,9.62,23.44,-0.84,1,1594,1657,NE
1173199.330,X_LEG_1,9.62,23.44,-0.84,1,1594,1657,NE
1173199.351,X_LEG_1,9.46,23.38,-0.86,1,1594,1657,NE
1173199.371,X_LEG_1,9.46,23.38,-0.86,1,1594,1657,NE
1173199.392,X_LEG_1,9.46,23.38,-0.86,1,1594,1657,NE
1173199.412,X_LEG_1,9.46,23.38,-0.86,1,1594,1657,NE
1173199.433,X_LEG_1,9.46,23.38,-0.86,1,1594,1657,NE
1173199.453,X_LEG_1,9.21,23.28,-0.87,1,1593,1658,NE
1173199.474,X_LEG_1,9.21,23.28,-0.87,1,1593,1658,NE
1173199.494,X_LEG_1,9.21,23.28,-0.87,1,1593,1658,NE
1173199.515,X_LEG_1,9.21,23.28,-0.87,1,1593,1658,NE
1173199.535,X_LEG_1,9.21,23.28,-0.87,1,1593,1658,NE
1173199.556,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.576,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.597,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.618,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.638,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.659,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.679,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.700,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.720,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.741,X_LEG_1,9.05,23.21,-0.86,1,1593,1658,NE
1173199.761,X_LEG_1,8.80,23.11,-0.87,1,1592,1659,NE
1173199.782,X_LEG_1,8.80,23.11,-0.87,1,1592,1659,NE
1173199.802,X_LEG_1,8.80,23.11,-0.87,1,1592,1659,NE
1173199.823,X_LEG_1,8.80,23.11,-0.87,1,1592,1659,NE
1173199.843,X_LEG_1,8.80,23.11,-0.87,1,1592,1659,NE
1173199.864,X_LEG_1,8.63,23.05,-0.88,1,1592,1660,NE
1173199.884,X_LEG_1,8.63,23.05,-0.88,1,1592,1660,NE
1173199.905,X_LEG_1,8.63,23.05,-0.88,1,1592,1660,NE
1173199.926,X_LEG_1,8.63,23.05,-0.88,1,1592,1660,NE
1173199.946,X_LEG_1,8.63,23.05,-0.88,1,1592,1660,NE
1173199.967,X_LEG_1,8.39,22.95,-0.89,1,1592,1660,NE
1173199.987,X_LEG_1,8.39,22.95,-0.89,1,1592,1660,NE
1173200.008,X_LEG_1,8.39,22.95,-0.89,1,1592,1660,NE
1173200.028,X_LEG_1,8.39,22.95,-0.89,1,1592,1660,NE
1173200.048,X_LEG_1,8.39,22.95,-0.89,1,1592,1660,NE
1173200.069,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.090,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.110,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.130,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.151,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.171,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.192,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.212,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.232,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.253,X_LEG_1,8.23,22.89,-0.93,1,1592,1661,NE
1173200.274,X_LEG_1,8.19,22.90,-0.96,1,1592,1661,NE
1173200.294,X_LEG_1,8.19,22.90,-0.96,1,1592,1661,NE
1173200.314,X_LEG_1,8.19,22.90,-0.96,1,1592,1661,NE
1173200.335,X_LEG_1,8.19,22.90,-0.96,1,1592,1661,NE
1173200.356,X_LEG_1,8.19,22.90,-0.96,1,1592,1661,NE
1173200.376,X_LEG_1,8.20,22.92,-11.98,1,1592,1661,NE
1173200.396,X_LEG_1,8.20,22.92,-11.98,1,1592,1661,NE
1173200.417,X_LEG_1,8.20,22.92,-11.98,1,1592,1661,NE
1173200.437,X_LEG_1,8.20,22.92,-11.98,1,1592,1661,NE
1173200.458,X_LEG_1,8.20,22.92,-11.98,1,1592,1661,NE
1173200.478,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.498,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.519,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.540,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.560,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.581,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.601,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.622,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.642,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.664,X_LEG_1,8.20,22.95,-12.03,1,1592,1661,NE
1173200.684,X_LEG_1,8.21,22.99,-12.07,1,1592,1661,NE
1173200.704,X_LEG_1,8.21,22.99,-12.07,1,1592,1661,NE
1173200.725,X_LEG_1,8.21,22.99,-12.07,1,1592,1661,NE
1173200.746,X_LEG_1,8.21,22.99,-12.07,1,1592,1661,NE
1173200.766,X_LEG_1,8.21,22.99,-12.07,1,1592,1661,NE
1173200.788,X_LEG_1,8.22,23.02,-12.11,1,1592,1661,NE
1173200.808,X_LEG_1,8.22,23.02,-12.11,1,1592,1661,NE
1173200.829,X_LEG_1,8.22,23.02,-12.11,1,1592,1661,NE
1173200.849,X_LEG_1,8.22,23.02,-12.11,1,1592,1661,NE
1173200.869,X_LEG_1,8.22,23.02,-12.11,1,1592,1661,NE
1173200.890,X_LEG_1,8.23,23.08,-12.16,1,1592,1661,NE
1173200.910,X_LEG_1,8.23,23.08,-12.16,1,1592,1661,NE
1173200.930,X_LEG_1,8.23,23.08,-12.16,1,1592,1661,NE
1173200.951,X_LEG_1,8.23,23.08,-12.16,1,1592,1661,NE
1173200.972,X_LEG_1,8.23,23.08,-12.16,1,1592,1661,NE
1173200.992,X_LEG_1,8.24,23.12,-12.17,1,1592,1661,NE
1173201.013,X_LEG_1,8.24,23.12,-12.17,1,1592,1661,NE
1173201.033,X_LEG_1,8.24,23.12,-12.17,1,1592,1661,NE
1173201.053,X_LEG_1,8.24,23.12,-12.17,1,1592,1661,NE
1173201.074,X_LEG_1,8.24,23.12,-12.17,1,1592,1661,NE
1173201.094,X_LEG_1,8.25,23.17,-6.22,1,1593,1661,NE
1173201.115,X_LEG_1,8.25,23.17,-6.22,1,1593,1661,NE
1173201.135,X_LEG_1,8.25,23.17,-6.22,1,1593,1661,NE
1173201.156,X_LEG_1,8.25,23.17,-6.22,1,1593,1661,NE
1173201.177,X_LEG_1,8.25,23.17,-6.22,1,1593,1661,NE
1173201.198,X_LEG_1,8.25,23.20,-6.24,1,1593,1661,NE
1173201.218,X_LEG_1,8.25,23.20,-6.24,1,1593,1661,NE
1173201.239,X_LEG_1,8.25,23.20,-6.24,1,1593,1661,NE
1173201.259,X_LEG_1,8.25,23.20,-6.24,1,1593,1661,NE
1173201.280,X_LEG_1,8.25,23.20,-6.24,1,1593,1661,NE
1173201.301,X_LEG_1,8.26,23.24,-6.27,1,1593,1661,NE
1173201.321,X_LEG_1,8.26,23.24,-6.27,1,1593,1661,NE
1173201.342,X_LEG_1,8.26,23.24,-6.27,1,1593,1661,NE
1173201.362,X_LEG_1,8.26,23.24,-6.27,1,1593,1661,NE
